language,sentence_id,surface,segmented,gloss,translation
lang5,33,dngúràgúràqge ngdórumu pàlumima àbàlumungumimi.,,,The teacher made the child play the instrument.
lang5,34,Nie ngdórumàmúru hànomuhànomu idérimingibimi hàqgà?,,,"I had the children share the snacks (for their benefit), wow!"
lang5,35,Tórumàlu xàngunu miliqge ngdóruma nàrugu ngdéngàrili ilémàrimimi.,,,The sharp fire light distracted the student from the difficult homework.
lang5,36,Lóruma tóràlu ubàrumàmulu tóràlugóruwàmàgo tóràlunàruma àpérimàngingimi.,,,The director whose movie was long made the actor cry.
lang5,37,dngéreni ngdórumàdórumàgo teqge hànomu igéngimimi.,,,Many students want snacks.
lang5,38,Nie htàduràdóruma ngdéngàri ingérimingingimi.,,,I made (the teacher) make the statistics student ensure (do) the homework.
lang5,39,Pongúràdórumàwo píràqgà tàgàngàqgàdinqgéredéngi igérimàmi.,,,Two scholars saw 367 stars.
lang5,40,Lúna nólumulu ngbàvúnàgo hélimili múngu bvónumàvónu ungàlumumu.,,,Nineteen lazy baboons eat eight thousand pieces of fruit daily.
lang5,41,"﻿CL ngdórumàdórumàgo lóruma nggóruwàmumu, hére dngúrumàgo lóruma.",,,The CL students have created a language; it's now time to test it.
lang5,42,Nàmihpíràni bvóru ngbóħrunu bvólumumúrunu ingàmimi.,,,The prison has eight black windows.
lang5,43,Ni teqge nérili tàgérenili tàgéngi kómurugómuru idéngimimi.,,,We need ten computers for the new project.
lang5,44,Tímeqge nie kànàràlu ngbóromungumu lú?,,,Did you make me go to karaoke?
lang5,45,Màyh hére màyhpànomu tírimi dngóràngàlu ingàmimi.,,,Corn and popcorn are also extraordinary.
lang5,46,Móngunolu ngdàrumodórumàgo kóràmudógorughóronunu ngbíràqgà tórunudórunu udórumomu.,,,The brave hunter hits fifteen targets in the forest.
lang5,47,Numúrudàgo fàngumulu màlàlu ngglíngàqgà igérimàmi.,,,My eyes see the golden shimmer of the sun.
lang5,48,"Hére nili ngqgérie rélàmàqgà inàrumimi, ngdórumàdórumàgo teqge bvórungila ingàmimi.",,,"When my friend wrote a poem, the students were surprised."
lang5,49,tóràlugo shúyàlu rénàqgà nggórumàno uvónàmu.,,,The nuanced pacing of the film evokes a raw sense of despair.
lang5,50,kérimili mànàrugo núma àgérimàlàngimi.,,,The bright song makes the family happy.
lang5,51,Nidiqge ngdóràva téreni púrumunu ingérimingingimi.,,,We (you and I) made the system ensure the privacy of the data.
lang5,52,Móngunolu ngdàrumodórumàgo tórumàlu téngimili tórumodógoru umóngumunomu.,,,The brave hunter does not fear the sharp metal weapon.
lang5,53,Zdórumàdóruma ingérimidérimimili dngúràgúràgo kérimàlàqgà ingàmimi.,,,The teacher whose students graduate is happy.
lang5,54,"Héré ishíynimi, ngdàqgàqgà shíynimili ingàmimi.",,,"If it rains, the soil is wet."
lang5,55,Numúrànungómudàgo nérili ngqgérimi ngdérimivólumu iyàràmàmi.,,,My heart welcomes the success of the new project.
lang5,56,"hére ni nili ngqgériqgéri tírimi bvórululu ngbóromumu, nie imànàrumàgomo igéngimimi.",,,"When I go to the park with my friends, I want to sing."
lang5,57,Zdàrumodórumàgo xóronunu téngimili tórumodógoru úurumàmu.,,,The hunter hid the metal weapon in the field.
lang5,58,Nie dngúràgúra ngdórumàdóruma ngdéngàri ungólumungungumu.,,,I had the teacher make the students memorize the homework.
lang5,59,Pànuruli mólurumóluru ngdólumulu ingàmimi.,,,The library is lacking books.
lang5,60,dngàràqgàlàlàqgà dngeħrih tàgéringimàgo ngdórumàdórumàgo àvórungàmu.,,,The epic scale of the mountain scene surprised the students.
lang5,61,"Hére ni teqge kóvunulu àvúlumumu, ni teqge tírimi nérili mànàrumànàru ungànumumu.",,,"While we walk to the garden, we sing new songs together."
lang5,62,Shénoda udórumodórumàmu tórumodórumàgo lúmuràlubàlo ubàrumàmu.,,,The fighter whose bone was broken wears armour.
lang5,63,Nili ngqgérie màyh udórumongumu.,,,My friend provided the corn.
lang5,64,Nie nili lóràda ngqgéni téngimili bvólumudógoru ulóràdàrumumu.,,,I reached for the silver key with my own hand.
lang5,65,Nie nérili mànàruma unàrumu igéngimimi héré kànàràlu ngbóromumu.,,,I want to write new lyrics when I go to karaoke.
lang5,66,Nie nàmihpíràqgériqge ngqgéni nàmihpíràqgà iyàràmàngingimi.,,,I had the guard open the prison.
lang5,67,Teli dngúràmàgungúràngúràmàgungúra hóluruhólurulu ingàmimi; teqge dngúràqgéringúràqgéri ingàmimi.,,,Our professors are habitually kind; they are friendly teachers.
lang5,68,Nie fúràmuhpàrànu dngórumàlu tógoru udólumumu.,,,I forgot the important tool at the stadium.
lang5,69,"Hére ni bvànuguvàlu ngbóromumu, dngàrunubàrolulu igérimàmi.",,,"When I go to Vancouver, I see the riverbank."
lang5,70,Língeràwo ni ngqgéni kogo póruma utórumumu?,,,Who gave me this present?
lang5,71,Kogonovàrungulu hàm nàmihpíràni níngàqgà kólogólo igérimàmi.,,,"Otherwise, I see nine rings in the empty prison."
lang5,72,"Ni múrànulu ingéràlimi, hére língeràqgà dngórumàlu ingàminemi.",,,"I am still figuring out life, and nothing makes sense yet."
lang5,73,Kogo màyh língireo ugàngumudàrumumu?,,,Who cleaned this corn?
lang5,74,Língireo hériminingéràdàrimàqgà ngdàliminéri xéliridéreni uvúrumungumu?,,,Who made the scientist hide the evidence of the failure?
lang5,75,"Hére ni trànngurutrànhuru ingérimimi, ni trànnguru tírimi tàgérimimi — tànuru dngúra dngórumàlu tógoru ingàmimi.",,,"While I learn transformers, I relate to them — attention is all I need."
lang5,76,"Zdórumàgo, dngéreniri hélimini túnguma iníngimimi, Aàruma fúduru ingérimimi.",,,The student who drinks water every day learns Aaruma quickly.
lang5,77,Làmorudórumàgo peqgàdinqgéregàngi rélàmàrélàmàqgà unàrumungungubumu.,,,The musician had fifty-two poems written for the people.
lang5,78,dngúràgúràgo kórumunu ngdórumàdórumàgo dngàluma àngàlumungumu.,,,The teacher makes the students eat food in the classroom.
lang5,79,"dngéreni ngdórumàdórumàgo teqge térenili àwimi ngdóràva ingérimimi, hére bvóràmu idàrimimi.",,,"Many students study data in AI systems, and evolution grows."
lang5,80,Nubomúruda dngérimidérimàli hàmimi nie píràqgà lédàlédàqgà ieliríngimimili.,,,My eyes are tired because I read four hundred pages.
lang5,81,Ni teqge lóruma túra ngdénilili tírimi kàvuru uvàlumu ilímirimi.,,,We look forward to enjoying coffee together after the long hike.
lang5,82,Zdórumàgo idéngimimi míniriqge nérili kórumunu ingàmimi.,,,The laptop that the student needs is in the new classroom.
lang5,83,Zdórumugo kórumunu pàlumunàruma àgérimàmi.,,,The child sees the athlete in the classroom.
lang5,84,Zdàrumodórumàgo xóronunu dngórumàlu tógoru iqgélimimi.,,,The hunter found an important tool in the field.
lang5,85,"Héré ni tíme àqgérimimi, kogo ngdéni hélireli ingàmimi.",,,"If I help you, this class is easy."
lang5,86,"Héré màyhko fúdurulu idàrimiqgeme, ni kérimàlàqgà ingàmiqgemi.",,,"If the corn grows quickly, I will be happy."
lang5,87,Zdórumàqge bvóra tàràlingérimigo mógogo múrànungómut utórumomu.,,,The raw performance of the child hit the heart of the world.
lang5,88,"Nie pórumugo kélirinàni igérimàngimi, hére teqge tàħàrumushko àgérimàmi hàqgà?",,,"I made the owl look at the stars, but it saw the hawk, instead!"
lang5,89,Màgungúràngóronàràgo làmorudóru àmànàrumàngubumu nàrumànàrumàlu.,,,The emperor had the musician sing for the people’s benefit.
lang5,90,Tàmodórumàgo nérili ngdóngàma shúyàlu rénàqgà upàruma idémenimi.,,,The critic judged the new game to have a nuanced rhythm.
lang5,91,"Héré lànumugo ngglingàmi, màngumugo kóvununu àwórumogomo.",,,"If the moon glows, the cat will apparently sleep in the garden."
lang5,92,Zdórumugo bvónuma àngàlàmimi.,,,The child bit the fruit.
lang5,93,"Keqge ngdóruvànu, kómurugómuru ko teqge hólurulu tógoru ingàmimi.",,,"In this program, computers are helpful tools."
lang5,94,tàħàrogo ngdórumu tàgéri màyhpànomu ungàlumu igéngimimi lú?,,,Does the hungry crow want to eat the popcorn together with the child?
lang5,95,dngérimili dngéliriqge màrugulu dngàrunubàrolulu púda udúràmumu.,,,The strong wind crashed the boat downward into the riverbank.
lang5,96,"Nie ngdórumà-múru kànàrà-lu ngbóromu-hu-bi-mi, te-qe i-fàlumu-li.",,,I had the students go to karaoke so that they might enjoy themselves.
lang5,97,Nie hànomunàru hànomungànomu udórumongungubumu.,,,I had snacks given to the snacker for their benefit.
lang5,98,Nilu tàràqgà hére hólunudógoru ukàngumumu.,,,My father repaired the clock now.
lang5,99,Teli ngdóruva màràli unórumugomo.,,,Our program will end soon.
lang5,100,"Kogonovàrungulu, nímàqgà hàm nàmihpíràni ingéràdimi.",,,"Otherwise, the ghost remains in the empty prison."
lang5,101,"Héré lànumugo ngglingàmi, pórumugo kélirini àlóngumugomo.",,,"If the moon glows, the owl will fly in the sky."
lang5,102,Píbibíbiqge lúmura qírimili ulóràdàrumumu.,,,The hummingbirds reached for the beautiful flower.
lang5,103,Nàngiriqge hàgúra qírimiqgírimi múràngàma idérimi igéngimimi.,,,The sister wants to share the photograph of the cherry blossoms.
lang5,104,"Hére ni Yúbuyhuylu dngómuru dngómuru itràgimimi, ni dngúra ingàrimimi hére kàvuru idéngimimi.",,,"When I travel to UBC for hours, I struggle and need coffee."
lang5,105,"Xéràli, nili kériqgéri, nie qérimne udórumunomu!",,,"Frankly, my dear, I don't give a damn!"
lang5,106,dngúràgúràgo ngdórumàdórumàgo umúrànu ingérimingingimi píbili kórumunu.,,,The teacher made the students ensure the hummingbird's life in the classroom.
lang5,107,"Hére dngúràgúràgo lóruma idàlimimi, ngdórumàdórumàgo ibàrimimi.",,,"When the teacher speaks the language, the students listen."
lang5,108,Kogo màyngu dngúra hànomu nggórumu ingàmimi.,,,This corn is a very good snack.
lang5,109,Fàlurunàdórumàgo pélàniqge fúngu dngàngurumúrunu igérimàmi.,,,The astronomer sees twelve planets with the telescope.
lang5,110,Nilu nàngiriqge kómuru lúngumu ulúngumungumu kórumunu.,,,My sister made the computer charge in the classroom.
lang5,111,Kogo teli kórumu ingàmimi.,,,This is our classroom.
lang5,112,Numúrànungómudàgo nérili ngqgérimi ngdàrumuvólumu iyàràmàmi.,,,My heart welcomes the success of the new project.
lang5,113,"Hére ni teqge dngàrunubàrolulu ngbóromuqgeme, ni dngúra kérimàlàqgà ingàmimi.",,,"When we get to the riverbank, I will be very happy."
lang5,114,"Hére bvànuguvànu ishíynimi, dngàrunu iméngimimi.",,,"When it rains in Vancouver, the river flows."
lang5,115,"Héré àwimi tóràgimili igírimimi, dngéreni kómurugómuru hélirili ingàmimi hére ngdórànàruma ugóruwàmugomo.",,,"If AI builds automation, many computers become efficient and agents will be created."
lang5,116,"Sólunulu nggórumu ingàmimi, hólunulu mórumu ingàmimi, bvórunulu dngàrumu ingàmimi, bvórunulu ngbóruno ingàmimi, bvórunulu xórumu ingàmimi, bvórunulu xórumono ingàmimi, tóruvorulu mili ingàmimi, tóruvorulu miline ingàmimi, bvórumàlú nggóruma ingàmimi, tàħórumuvórumàlú nggórumàno ingàmimi.",,,"It was the best of times, it was the worst of times, it was the age of wisdom, it was the age of foolishness, it was the epoch of belief, it was the epoch of incredulity, it was the season of light, it was the season of darkness, it was the spring of hope, it was the winter of despair."
lang5,117,Poéle ngbóħrunulu pélàni àlóngumu ngdéngimi fànguma móngu uvónàmulu.,,,The two black swans must fly far because of the storm evoking terror.
lang6,1,"Hére nĩ tege izérimĩmĩ qege lórumãlu, dzérenĩ þadórumãdórumãgo tege nẽ́rili sórumũ ivézimĩmĩ.",,,"As we learn this language, many students want new stories."
lang6,2,Mṍzu tóralugo nẽ́rili þadóravã idémẽnĩdérimĩmĩ.,,,The horror movie finalized the (evaluation of the) new system.
lang6,3,Mãys lúmũralu kóvunũnũ idarimĩmĩ.,,,Corn grows beautifully in the garden.
lang6,4,taħarumũshgo éleli mẽlimẽli ubúrumũmũ kóvunũnũ.,,,The hawk hid the swan's feathers in the garden.
lang6,5,"Héré nĩẽ nãrugu kénãrã idérimĩdérimĩmĩ, mṍgogo þagórumã imẽ́rimĩgemẽ.",,,"If I master the difficult algorithm, the world will regain hope."
lang6,6,Þadózamã falumũnãrumã bvéri kómũrugómũru hólurulu tógoru izamĩmĩ.,,,Computers are helpful tools for people who enjoy gaming.
lang6,7,Kóvunũdórugo nãrugu þadézari udórumõdórumãmũ.,,,The gardener finished the difficult homework.
lang6,8,Palumũdórumãgo mãlalumã ugólomũ.,,,The athlete reached for the golden ring.
lang6,9,Þadórumãgo nẽ́rilu mãnãru uvalumũmũ.,,,The student likes the new song.
lang6,10,panũrunũ límẽri dzúrã lúmũralu izamĩmĩ.,,,The music in the library is very beautiful.
lang6,11,"Hére nĩli þagérige dzalumũzólunũ umãzumãmũ, nĩẽ kavuru dzéranĩ inĩ́zimĩmĩ.",,,"When my friend eats lunch, I always drink coffee."
lang6,12,dzúragúrago þadórumãdórumã mṍlurumṍluru ubarumãzumũ.,,,The teacher made the students have dictionaries.
lang6,13,nĩẽ kavuru ulóradarumũmũ.,,,I reached for the coffee.
lang6,14,Þaglízamĩ kélirinãge falurunãdórumã nṍduru-li i-lémãrimĩmĩ.,,,The shimmering stars distracted the astronomer from his notebook.
lang6,15,Þadórumãgo tézimĩli tézimĩ tógoru ulóradarumũmũ.,,,The student reached for the silver metal tool.
lang6,16,Tímẽge téziri inĩzimĩ lú?,,,Are you drinking tea?
lang6,17,Lamõrudórumãgo qalalã palumĩmã apalumũmũ sélimĩli fólumũ bvónãlu.,,,The musician plays a grand instrument to evoke fated joy.
lang6,18,Þadarumõdórumãgo bvézi tógorudógoru idézimĩmĩ túrumũ igélimĩgemẽ.,,,The hunter needs ten tools to find the bird.
lang6,19,Lamõrudóru laradago palumũmã ulóradarumũmũ.,,,The musician's hand reached for the instrument.
lang6,20,Nĩ tege nẽ́rivarinĩ túrumũtúrumũ bvanũguvalu amẽ́rimĩ ilímĩrimĩ.,,,We look forward to seeing the birds return to Vancouver in the future.
lang6,21,Fénãrã ugóruamũmũ sérimĩnĩzéradarimãgo teli nẽ́rivari izérimĩmĩ.,,,The scientist who creates the algorithm ensures our future.
lang6,22,"Héré qérimẽ lízérã udórumõmũ, þadóruvã inẽ́rimĩgemẽ.",,,"If the calculation hits zero, the program will end."
lang6,23,"Þadórumãgo mĩ́nĩri idézimĩmĩ, térenĩ igérimĩli.",,,The student needs a laptop to calculate the data.
lang6,24,Mĩ́nĩrige nĩẽ idórumũmũ nĩli súmũrunũ lúzumũmũ.,,,The laptop that I used charged in my bed.
lang6,25,taħarumũshlu nĩ́mã þabóħrunũ hére xórumõ izamĩmĩ.,,,The shadow of the hawk is black and serious.
lang6,26,Palumũdórumãgo fazumã bvózumũlu nãrugu túramũ idérimĩdérimĩ izarimĩmĩ.,,,The athlete struggled to finish the difficult hike before the storm.
lang6,27,Kalalã þadózamã bvóramũgo þadórumãdórumãgo ulómãmũnõ izérimĩmĩ.,,,A grand evolution of the game ensured the students did not procrastinate.
lang6,28,"Hére nãrumãnãrumãgo tege ladamṍluruladamṍluru ielirízimĩnẽ, teli panũru sam izamĩmĩ.",,,"When people don’t read books anymore, our library is empty."
lang6,29,Mṹranũsparazúradórumãgo þadórumã mṹranũzalumã azalumũzumũ.,,,The doctor made the sick child take the medicine.
lang6,30,"Hére nĩ nĩli súmũralu þabóromũmũ, mãys azalumũgomõ ivézimĩmĩ.",,,"When I go home, I want to eat corn."
lang6,31,Sérimĩli teli xóronũnũ kómũrugómũru ko tege dzórumãlu tógoru izamĩmĩ.,,,Computers are an important tool in our field of study.
lang6,32,Kogonõvaruzulu þadóruvã lízérã qérimĩnĩ dzéranĩrã igérimĩgemẽ.,,,"Otherwise, the program will often calculate the zero value."
lang6,33,tamõdórumãgo tóralunãrumãgo bvórã dzérimĩ dzórazalu idémẽnĩmĩ.,,,The critic judged the actor's raw energy to be extraordinary.
lang6,34,"Nĩẽ tímẽge xarolugharon idémẽnĩmĩ, héré tímẽ kavuru inãzimĩmĩ.",,,I judge your rage (to be) because you refused coffee.
lang6,35,Sérimĩnĩzéradarimãge mṹranũzalumã igélimĩmĩ dzérimĩnẽli þabarunã bvéri.,,,The scientist found medicine for the weak animal.
lang6,36,Xélirili falurunãdórumãgo bvarigadi kélirinãvélirinã karunũlu pélanĩge ivérimãmĩ.,,,The honest astronomer sees eighty stars with the heavy telescope.
lang6,37,Kalã panũru bvérizimãge þadórumãnũ sélimĩli dzarumũ bvónãmũ.,,,The grand library scene evoked a fated wisdom in the student.
lang6,38,"sing MĨR, idea-tol, Achilles-POSS rage, Peleus-son, mũrderous, mũrderer, þadeath-kated; sing nõw-DEF rage this-DEF 3SG-ERG Achaean-INẼSS mãny þagod person-PL INÃN-hit-CAUS-WIT and mãny bvital soul-PL þadownward cave Hades-homẽ-ILL ANĨM-float-CAUS-CAUS-WIT",,,"Sing, O Muse, of the rage of Achilles, of Peleus' son, murderous, man-killer, fated to die, sing of the rage that cost the Achaeans so many good men and sent so many vital, hearty souls down to the dreary House of Death."
lang6,39,Nĩli þadórumũ hérege þadórunũnũ aórumõmũ hã?,,,"My child is sleeping here by the lamp, wow!"
lang6,40,taħórumũvórumãnũ séliru kélirili dzúrã lúmũralu izamĩmĩ.,,,"In April, the blue ocean is very beautiful."
lang6,41,Pobarumũbo nṍlumũlu mãzumũgo abúrumũvarumũmũ.,,,Two dogs jump over the lazy cat.
lang6,42,"Tege tarumũdarumũ po ubarumãmũ hére italimĩmĩ ""kogo mṍzulu tírimĩ"" hére karunũgo inẽ́mĩmĩ lú?",,,Did he raise both fists and say ‘to hell with this’ and let the rock roll?
lang6,43,Shúyalu rénã mãnãrulu sélimĩli dzarumũ uvónãmũ.,,,The nuanced rhythm of the song evoked a fated wisdom.
lang6,44,"Héré dzarunũbarolunũ izhíynĩmĩ, nĩ súmũrunũ aórumõmũ.",,,"If it rains on the riverbank, I sleep in my bed."
lang6,45,dzalumãvazumũ þadórumũgo nẽbarimĩlimĩ kérimĩli þabadu izalamĩ.,,,The hungry child bit the sweet bread quietly.
lang6,46,"Hére teli þadénĩdénĩli izérimĩdérimĩmẽ, dzérenĩ þadórumãdórumãgo tege tírimĩ ufórumũgomõ.",,,"When our classes are finished, many students will celebrate together."
lang6,47,"Héré nĩ pogadi bvarivarili nẽ́rimĩnẽdérimĩdérimĩgemẽ, nĩẽ qanãrã ivalumũnẽ.",,,"If I haven't mastered this in forty years, I won't enjoy karaoke."
lang6,48,Kórumũnũ qadingérenãnĩ þadórumãdórumã izamĩmĩ.,,,There are 25 students in the classroom.
lang6,49,taħarogo mãzumũ arúzumũzubumũ.,,,The crow made the cat run for its own benefit.
lang6,50,Þadórumãgo dzérenĩri sélimĩ þadénĩmĩli ubúlumũmũ þadézari idézimĩmĩ.,,,The student who walks to school every day needs homework.
lang6,51,dzúradórumãgo panũrunũ pogadingérebe mṍlurumṍluru uparumãmũ.,,,The scholar has forty-two books in the library.
lang6,52,"Hére dzalumã inĩ́zamĩmĩ, mãzumũgo uzólumũmũ.",,,The cat sits while it smells the food.
lang6,53,Nĩẽ bvórulunũ lúmũralu túrumũ ibarimĩmĩ héré mãnãrumãmã.,,,I heard a beautiful bird in the park while it was singing.
lang6,54,Nĩẽ mṹrudógorugo þagénĩ túrumũgo avérimãmĩ.,,,I saw a bird with my binoculars.
lang6,55,Mṹranũsparazúradórumãgo dzérimĩnẽli þabarunã igérimĩmĩ.,,,The doctor examined the weak animal.
lang6,56,Mãlalunũnũlu Mãguzúrazóronãrago dzérenĩ mãlalu kólogólo ubarumãmũ.,,,The rich emperor possesses many golden rings.
lang6,57,Nẽ́rimĩge bvórã xélirige dzérenĩ tamõdórumã uvóruzamũ.,,,The raw truth of the ending surprised even the seasoned critics.
lang6,58,Nĩẽ bvórulunũ kóru tabúlumũ avérimãmĩ.,,,I saw six foxes in the park.
